0,1
datasets/lines/g06/g06-011c/g06-011c-00.png,By the end of the month he still delighted in
datasets/lines/b01/b01-009/b01-009-01.png,fighter against apartheid . He must be heard
datasets/lines/b06/b06-100/b06-100-04.png,young people aged 15-17 starting
datasets/lines/m02/m02-106/m02-106-01.png,"or B in the finals next May , and since mating"
datasets/lines/h07/h07-037/h07-037-02.png,bring custom to the shops and the
datasets/lines/c03/c03-003a/c03-003a-05.png,"the film so vividly to life . In Fanny , which"
datasets/lines/c03/c03-016c/c03-016c-07.png,shyly and half inquisitively . As is the case in
datasets/lines/b01/b01-038/b01-038-04.png,payments difficulties that upset the Western world .
datasets/lines/h07/h07-051b/h07-051b-01.png,"in response to local demand , however ,"
datasets/lines/m04/m04-209/m04-209-05.png,began to happen ... But what about the voyagers ?
datasets/lines/j07/j07-009/j07-009-01.png,pressurized aircraft cabins and the demand for air-to-air
datasets/lines/h07/h07-030a/h07-030a-07.png,"shops to traders , with breaks in the lease to"
datasets/lines/g06/g06-042h/g06-042h-00.png,"Nor is this to be wondered at , for even today , in"
datasets/lines/c06/c06-091/c06-091-03.png,"thrown in . "" I don't want to talk like an adult , "" screams"
datasets/lines/c06/c06-000/c06-000-04.png,"never actually got to church , but who are"
datasets/lines/g07/g07-065/g07-065-01.png,"for his services , but all Mr Hobhouse's duties"
datasets/lines/g06/g06-037k/g06-037k-09.png,had had the slightest effect .
datasets/lines/p03/p03-009/p03-009-00.png,""" If I were a tramp I would simply blow a"
datasets/lines/g06/g06-047f/g06-047f-01.png,to Anglesey a year or two later as ' more like a God upon earth
datasets/lines/a03/a03-050/a03-050-01.png,"in meeting people informally , but many"
datasets/lines/a03/a03-040/a03-040-00.png,All four were Conservative strongholds . Last September
datasets/lines/m04/m04-000/m04-000-04.png,Caught by a sudden gust of wind ? A
datasets/lines/d06/d06-056/d06-056-08.png,involving careful and patient treatment .
datasets/lines/c06/c06-011/c06-011-08.png,offering to drop by for a chat .
datasets/lines/m04/m04-000/m04-000-06.png,to know . But the fact remains that get
datasets/lines/m01/m01-022/m01-022-05.png,with jaws askew .
datasets/lines/a05/a05-048/a05-048-02.png,Government's frequent appeals to the electorate .
datasets/lines/a03/a03-027/a03-027-00.png,A correspondent who travelled yesterday to within
datasets/lines/e04/e04-086/e04-086-05.png,"in the plan , the transoms have a frame 1 in. by 1 in."
datasets/lines/p02/p02-121/p02-121-05.png,"who is tough enough to change him . """
datasets/lines/k03/k03-117/k03-117-06.png,the Prime Minister if he wanted to be
datasets/lines/c04/c04-089/c04-089-07.png,"Poppets "" ( Columbia ) ."
datasets/lines/l04/l04-153/l04-153-04.png,overwhelming . I spoke to a chap from the office of
datasets/lines/g06/g06-031o/g06-031o-00.png,' What a frightful event ! ' he wrote . ' I
datasets/lines/g06/g06-026j/g06-026j-04.png,writing this letter he heard of the fall of
datasets/lines/p02/p02-022/p02-022-00.png,""" And then we 'll go for a stroll along the"
datasets/lines/l04/l04-124/l04-124-01.png,that was habitual to him but his eyes showed
datasets/lines/a01/a01-030x/a01-030x-06.png,"Labour's Colonial spokesman , said Sir Roy had"
datasets/lines/c02/c02-007/c02-007-02.png,America . An exhibition of these works which
datasets/lines/a01/a01-014u/a01-014u-04.png,"do if the British demonstrations . """
datasets/lines/h07/h07-007/h07-007-08.png,among the industries which have expanded most
datasets/lines/c03/c03-016e/c03-016e-01.png,intense realism in the situation . A young
datasets/lines/c03/c03-021f/c03-021f-06.png,and comforter to her in her hour of need .
datasets/lines/a05/a05-009/a05-009-06.png,"of Staff , a process that may take four"
datasets/lines/c02/c02-026/c02-026-08.png,the glaring beacon of a lighthouse .
datasets/lines/b06/b06-036/b06-036-04.png,"building up their power . What must Britain do ? Today ,"
datasets/lines/l04/l04-179/l04-179-07.png,"nce ' , he added , looking at Hugh ."
datasets/lines/h07/h07-025a/h07-025a-05.png,estimated need of # about eight shops
datasets/lines/d05/d05-021/d05-021-05.png,"definite . It was at this time , too , that King James made"
datasets/lines/h04/h04-071/h04-071-03.png,"average expenditure associated with a child was on cereal foods ,"
datasets/lines/c03/c03-007f/c03-007f-01.png,taken a town in the industrial North of
datasets/lines/h07/h07-023/h07-023-02.png,"female employees , expressed as a percentage"
datasets/lines/b05/b05-088/b05-088-05.png,A young chap I know got his first job last week . He
datasets/lines/c04/c04-150/c04-150-00.png,"Potter screamed during an action , and was arrested . He"
datasets/lines/c06/c06-138/c06-138-08.png,to the raree-show emotionalism
datasets/lines/a02/a02-116/a02-116-05.png,his 61-year-old wife were each jailed for
datasets/lines/a02/a02-082/a02-082-02.png,charges of creating disturbances . During the first
datasets/lines/f04/f04-004/f04-004-03.png,grief-stricken duty formally to identify Elizabeth
datasets/lines/a01/a01-014x/a01-014x-07.png,"chief aide , Mr. Julius Greenfield , telephoned"
datasets/lines/k02/k02-023/k02-023-03.png,"fore ! ' After the curry , I wanted only to go upstairs to"
datasets/lines/g06/g06-011n/g06-011n-09.png,"town . At Rome , every other"
datasets/lines/g07/g07-074a/g07-074a-05.png,"the occasion was granted her , she managed"
datasets/lines/n02/n02-157/n02-157-03.png,"could see 3anudder 3t'ing , "" he went on in a"
datasets/lines/r02/r02-000/r02-000-03.png,"arrived , the Inland Revenue had already taken"
datasets/lines/d04/d04-121/d04-121-02.png,really interrogations to examine into the principles of the four re-
datasets/lines/l04/l04-124/l04-124-00.png,Hugh nodded . His face wore the melancholy expression
datasets/lines/a02/a02-008/a02-008-03.png,New Zealand - will have strong delegations at an opening
datasets/lines/a01/a01-030x/a01-030x-02.png,"Ps yesterday : "" I"
datasets/lines/a02/a02-120/a02-120-01.png,"invoke the Public Order Act , 1936 , and"
datasets/lines/g06/g06-031k/g06-031k-02.png,"tremble for my country ! I may be mistaken , 1tho'"
datasets/lines/g06/g06-047k/g06-047k-02.png,later as ' more like a God upon earth than
datasets/lines/r02/r02-117/r02-117-00.png,Cecil stepped towards the dining room . ' I 'm
datasets/lines/g03/g03-016/g03-016-03.png,when only 20 per cent of them stood to gain
datasets/lines/g06/g06-037n/g06-037n-04.png,While he was in Naples there had
datasets/lines/b01/b01-044/b01-044-00.png,Booming Germany is deliberately encouraging more imports
datasets/lines/p03/p03-185/p03-185-01.png,Diana was trailing up the gravelled drive to the hospital
datasets/lines/g06/g06-011m/g06-011m-02.png,much as his health permitted him to enjoy anything .
datasets/lines/a04/a04-081/a04-081-02.png,matter . Consideration should also be given
datasets/lines/g02/g02-059/g02-059-06.png,"content of blood , appearing paler in so doing in animals"
datasets/lines/d05/d05-008/d05-008-01.png,the throne . He was quite prepared to be
datasets/lines/a01/a01-053/a01-053-10.png,# sidered by the full Senate .
datasets/lines/f03/f03-182/f03-182-02.png,sympathy . And you want to get it from the word
datasets/lines/b01/b01-009/b01-009-03.png,holds that it would be a mistake to expel
datasets/lines/f02/f02-038/f02-038-05.png,desire on the part of all concerned for
datasets/lines/k02/k02-023/k02-023-06.png,Verena Holenstein
datasets/lines/a01/a01-058/a01-058-06.png,that his Government would try to get
datasets/lines/a04/a04-027/a04-027-05.png,but no big changes should be expected in the political situation .
datasets/lines/a01/a01-020/a01-020-08.png,proposed House of Chiefs .
datasets/lines/r06/r06-090/r06-090-04.png,Mart is unable to smell ( her sense
datasets/lines/h07/h07-007/h07-007-03.png,"employer as well as choice of occupation for men , women and"
datasets/lines/r03/r03-050/r03-050-05.png,tried to make up for it by constantly paring them
datasets/lines/e01/e01-050/e01-050-07.png,greatly abused .
datasets/lines/g07/g07-000a/g07-000a-01.png,LORD SIDNEY WROTE TO DOUGLAS KINNAIRD
datasets/lines/g04/g04-055/g04-055-04.png,sounding name of Lansdowne Road . There
datasets/lines/r02/r02-127/r02-127-05.png,towel like you did yesterday .
datasets/lines/a06/a06-070/a06-070-00.png,"As Mr. Macmillan made his announcement , the"
datasets/lines/a06/a06-064/a06-064-03.png,He confined his reply to the observation
datasets/lines/a01/a01-096u/a01-096u-01.png,denouncing the proposals . He quoted from
datasets/lines/h02/h02-004/h02-004-06.png,compiled a list of the points which we thought
datasets/lines/d06/d06-027/d06-027-00.png,"Toyohiko Kagawa . Loving Saviour , who experienced"
datasets/lines/p02/p02-008/p02-008-00.png,Gay went out to the waiting
datasets/lines/a04/a04-023/a04-023-05.png,15-nation Nato council . Some of his listeners said he was
datasets/lines/r06/r06-115/r06-115-01.png,"around his room , and asked if she"
datasets/lines/n02/n02-114/n02-114-02.png,"She said icily , "" As you pride yourself on"
datasets/lines/e01/e01-025/e01-025-09.png,how completely it is in sympathy with con-
datasets/lines/m01/m01-012/m01-012-01.png,cuffed the sides of his head . Then
datasets/lines/a04/a04-069/a04-069-01.png,Prime Minister should begin to take
datasets/lines/b01/b01-000/b01-000-02.png,Government's policy of apartheid as we wait
datasets/lines/g01/g01-083/g01-083-08.png,"but this lesson was ignored , and the injustice trebled in"
datasets/lines/p03/p03-163/p03-163-03.png,"joking , Nigel . "" "" You shouldn't joke"
datasets/lines/b01/b01-094/b01-094-01.png,they must go . The best news for the Congo
datasets/lines/g01/g01-022/g01-022-02.png,"SCALE WAR REQUIRED MONEY , AND"
datasets/lines/r03/r03-007/r03-007-05.png,"day , choose one , make an offer , put it in"
datasets/lines/k04/k04-085/k04-085-04.png,Men armed with pikes and daggers swarmed about
datasets/lines/g07/g07-030/g07-030-05.png,"voluble but silent , not beautiful but defaced ,"
datasets/lines/g06/g06-042o/g06-042o-01.png,"today , in the 1960s , no cure has been"
datasets/lines/a01/a01-026x/a01-026x-06.png,and the Dominion Party . But representatives
datasets/lines/d06/d06-020/d06-020-04.png,them and knowing God is with us and
datasets/lines/h06/h06-082/h06-082-07.png,"underground , ( 3 ) making the line"
datasets/lines/a05/a05-116/a05-116-01.png,and her illegitimate baby . For the most
datasets/lines/a02/a02-004/a02-004-07.png,of negotiations with the Six . At the same
datasets/lines/j06/j06-022/j06-022-00.png,The most clearly substantiated case
datasets/lines/f07/f07-006/f07-006-05.png,ladies toying with these primitive morsels in the
datasets/lines/k04/k04-028/k04-028-04.png,"Farnese , with a snigger . ' The old cuckold"
datasets/lines/c03/c03-021d/c03-021d-00.png,In Fanny the pregnant girl is befriended by
datasets/lines/g06/g06-037h/g06-037h-05.png,chapter in the history of Anglesey's unceasing
datasets/lines/c03/c03-081e/c03-081e-04.png,"a flawed but beautiful enigma , seen but"
datasets/lines/k07/k07-077/k07-077-06.png,you . But you wouldn't marry me ?
datasets/lines/g06/g06-011k/g06-011k-06.png,"people , and what a busy town . At Rome , every"
datasets/lines/p06/p06-242/p06-242-01.png,"to have one of those carnival affairs , ' he"
datasets/lines/r06/r06-070/r06-070-02.png,have a swim . Amazing bedlam rocked
datasets/lines/e07/e07-098/e07-098-04.png,"of water . First-class plants of tomatoes ,"
datasets/lines/a03/a03-009/a03-009-00.png,The wish was particularly apparent in comments
datasets/lines/a01/a01-030/a01-030-01.png,Mr. Macleod was not at the week-end meeting . But he told
datasets/lines/g04/g04-052/g04-052-05.png,and yet spoil the building with ornaments unsui-
datasets/lines/g06/g06-031o/g06-031o-05.png,exasperation of the People will be so
datasets/lines/a02/a02-057/a02-057-05.png,with the committee was going too far ; another
datasets/lines/e02/e02-000/e02-000-02.png,are frequently used . The simpler varieties are
datasets/lines/a05/a05-084/a05-084-07.png,Throughout Mr. Macmillan's speech the Earl
datasets/lines/l04/l04-098/l04-098-06.png,"cold and uneasy , unable to account"
datasets/lines/l01/l01-157/l01-157-00.png,He argued that it was the only place where
datasets/lines/a06/a06-036/a06-036-05.png,"20 years they will have free food , housing , light ,"
datasets/lines/p01/p01-174/p01-174-06.png,"led the way in . "" The stained glass"
datasets/lines/n04/n04-183/n04-183-02.png,"you ? "" "" What is there to write up ? "" said"
datasets/lines/a01/a01-107u/a01-107u-06.png,"Mr. Brown retorted : "" The jackals bay"
datasets/lines/k04/k04-050/k04-050-05.png,"wish to marry ... but ... he , like myself , is now"
datasets/lines/b06/b06-090/b06-090-05.png,that the movement will go on record against
datasets/lines/g01/g01-000/g01-000-05.png,"which the city of London was now producing , fitted ,"
datasets/lines/k02/k02-067/k02-067-01.png,the cookie to make you a fresh lot ? ' ' I 'd rather
datasets/lines/a03/a03-066/a03-066-03.png,"involved is really worth while , at a time when"
datasets/lines/g06/g06-042k/g06-042k-04.png,the new German curative method known as
datasets/lines/r06/r06-007/r06-007-02.png,she decided Pierre would solve our problems . This
datasets/lines/g06/g06-050h/g06-050h-06.png,"irritated , patient and persevering , ' but he appears"
datasets/lines/f07/f07-088b/f07-088b-03.png,"had a great contempt for animal food , believing that"
datasets/lines/n06/n06-123/n06-123-07.png,got hotter as the day wore on and we rested
datasets/lines/f07/f07-000/f07-000-05.png,to which the Frenchman would not
datasets/lines/b03/b03-104/b03-104-05.png,and woman is conscious of no difficulty .
datasets/lines/m06/m06-106/m06-106-02.png,"the creatures participating in them . For Lily-yo , Flor"
datasets/lines/j06/j06-030/j06-030-00.png,It seems likely that a continuous
datasets/lines/h07/h07-084/h07-084-00.png,"Londoners not in housing need , # but whose departure"
datasets/lines/f02/f02-040/f02-040-01.png,"into being in April , 1958 , with Dr. Andrew Hood as"
datasets/lines/j04/j04-070/j04-070-09.png,"weighed , and set aside for five days while the"
datasets/lines/a05/a05-009/a05-009-00.png,He has had numerous meetings with the Service
datasets/lines/j07/j07-005/j07-005-00.png,The air passages were packed with corrugated
datasets/lines/p06/p06-242/p06-242-00.png,Philip bristled . ' It was never our intention
datasets/lines/a06/a06-000/a06-000-07.png,some profits which now escape tax .
datasets/lines/l07/l07-052/l07-052-03.png,arrival of the food and wine . When the pouring ritual was over he
